시군명,시설구분명,시장명,전화번호,소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도
남양주시,대규모점포,한성몰 남양주점,,12171,경기도 남양주시 화도읍 경춘로 1725,경기도 남양주시 화도읍 묵현리 368-2,37.6565494565,127.2815890317
남양주시,대규모점포,코리아마트,,12171,경기도 남양주시 화도읍 경춘로 1725,경기도 남양주시 화도읍 묵현리 368번지 2호,37.6565494565,127.2815890317
광주시,대규모점포,광주 금호 리첸시아 센트럴 스퀘어,,12760,경기도 광주시 경안로41번길 6(경안동),경기도 광주시 경안동 447,37.4078688876,127.2563013419
평택시,대규모점포,평택프리미엄아울렛,,17787,경기도 평택시 경기대로 945(장당동),경기도 평택시 장당동 154-2,37.0341109043,127.0695807516
포천시,대규모점포,롯데슈퍼 일동점,,11116,경기도 포천시 일동면 화동로 1079,경기도 포천시 일동면 기산리 82-26,37.9596084172,127.3186361550
수원시,대규모점포,홈씨씨 수원점,,16621,경기도 수원시 권선구 세화로134번길 31(서둔동),경기도 수원시 권선구 서둔동 296-124,37.2655599359,126.9969660864
구리시,대규모점포,시민마트,,11915,"경기도 구리시 동구릉로136번길 57, 구리유통종합상가 A동 (인창동)",경기도 구리시 인창동 430 구리유통종합상가,37.6131390076,127.1409110928
평택시,대규모점포,평택고덕2차아이파크,,,,경기도 평택시 장당동 153-1,37.0363228473,127.0688926017
부천시,대규모점포,월마트슈퍼센타 중동점,,14547,경기도 부천시 원미구 석천로 188 (중동),경기도 부천시 원미구중동 1157호   ,37.5040675095,126.7639551478
안양시,대규모점포,(주)엔터식스패션쇼핑몰 안양점,,13992,경기도 안양시 만안구 만안로 232 (안양동),경기도 안양시 만안구 안양동 88번지 1호,37.4014300883,126.9230030459
의왕시,대규모점포,롯데쇼핑(주) 프리미엄아울렛 의왕점,,16016,경기도 의왕시 바라산로 1 (학의동),경기도 의왕시 학의동 1039 롯데프리미엄아울렛 타임빌라스,37.3758162701,127.0095923119
광명시,대규모점포,광명시장,,14220,경기도 광명시 오리로 974,경기도 광명시 광명동 150번지 17  호,37.4794836811,126.8551503054
오산시,대규모점포,오산 원동 상점가,,18141,경기도 오산시 원동로37번길 27 (원동),경기도 오산시 원동 773-1,37.1445939436,127.0708810056
안양시,대규모점포,(주)이마트에브리데이 안양관양점,,13928,"경기도 안양시 동안구 동편로 136, 1층 101호 (관양동)",경기도 안양시 동안구 관양동 1677,37.4101280034,126.9671073287
용인시,대규모점포,정동마트,,17149,경기도 용인시 처인구 고림로 206(고림동),경기도 용인시 처인구 고림동 599-8,37.2495211296,127.2232777146
광명시,대규모점포,GS THE FRESH 광명철산점,,14233,"경기도 광명시 시청로 50, 상가 B동 1층 101~103호 (철산동)",경기도 광명시 철산동 233,37.4807425035,126.8652761108
용인시,대규모점포,느티나무마트,,16863,경기도 용인시 수지구 수지로 29,경기도 용인시 수지구 상현동 166-8,37.3060469401,127.0741855600
부천시,대규모점포,홈플러스(주)익스프레스중동점,,420-776,"경기도 부천시 원미구 신흥로 170, 1층 (중동, 위브더스테이트아파트)",경기도 부천시 원미구 중2동 1110번지 위브더스테이트아파트 1층,37.4989525137,126.7778525813
부천시,대규모점포,롯데쇼핑(주) 롯데슈퍼 송내2동점,,422-819,경기도 부천시 소사구 중동로22번길 83 (송내동),경기도 부천시 소사구 송내동 382번지,37.4825280741,126.7687586112
고양시,대규모점포,GS THE FRESH 행신사거리점,,10517,"경기도 고양시 덕양구 행신로 151, 1층 (행신동, 양일빌딩)",경기도 고양시 덕양구 행신동 616-1 양일빌딩,37.6194198897,126.8319858946
수원시,대규모점포,수원축산농협 하나로마트,,16670,경기도 수원시 권선구 곡반정로 121 (곡반정동)[*미고시],경기도 수원시 권선구 곡반정동 555번지,37.2389811448,127.0307174820
수원시,대규모점포,수원축산농협 하나로마트,,16670,경기도 수원시 권선구 곡반정로 121 (곡반정동)[*미고시],경기도 수원시 권선구 곡반정동 555번지,37.2389811448,127.0307174820
안산시,대규모점포,홈플러스(주),,15471,"경기도 안산시 단원구 광덕대로 175, 삼성홈플러스 (고잔동)",경기도 안산시 단원구 고잔동 707번지 2호 삼성홈플러스,37.3118423845,126.8288794375
군포시,대규모점포,힐스테이트 금정역 상업시설,,15809,"경기도 군포시 엘에스로 143(금정동, 힐스테이트 금정역)",경기도 군포시 금정동 916 힐스테이트 금정역,37.3728439924,126.9448505005
수원시,대규모점포,태영상가,,16273,경기도 수원시 장안구 영화로25번길 22 (영화동),경기도 수원시장안구 영화동 418호,37.2890424952,127.0080012537
고양시,대규모점포,고양삼송현대헤리엇,,10592,"경기도 고양시 덕양구 삼송로 222, 고양삼송현대헤리엇 (삼송동)",경기도 고양시 덕양구 삼송동 293,37.6528963832,126.8992287721
이천시,대규모점포,롯데쇼핑(주) 롯데슈퍼 이천갈산점,,17359,경기도 이천시 증신로 83 (갈산동),경기도 이천시 갈산동 592번지 43호,37.2845947427,127.4570188069
용인시,대규모점포,세영산업주식회사,,17158,경기도 용인시 처인구 양지면 죽양대로 2309,경기도 용인시 처인구 양지면 양지리 112,37.2336974173,127.2969067220
안양시,대규모점포,GS THE FRESH 안양비산점,,13924,,경기도 안양시 동안구 비산동 515-2 평촌자이아이파크 상가2동 부출입구 1층 101~103호,37.4001274283,126.9332154054
고양시,대규모점포,(주)이마트에브리데이 고양덕이점,,10231,"경기도 고양시 일산서구 하이파크2로 65, 1층 (덕이동)",경기도 고양시 일산서구 덕이동 373-21,37.6998247824,126.7562954020
수원시,대규모점포,GS THE FRESH 수원매교역점,,16469,경기도 수원시 팔달구 인계로 20(매교동),경기도 수원시 팔달구 매교동 209-14,37.2655252356,127.0189813714
화성시,대규모점포,레이크꼬모,,18497,"경기도 화성시 동탄대로 181 (송동, 동탄린스트라우스더레이크)",경기도 화성시 송동 694 동탄린스트라우스더레이크,37.1720763823,127.1040793298
안산시,대규모점포,라성프라자,,15382,"경기도 안산시 단원구 화랑로 107, 라성호텔 (원곡동)",경기도 안산시 단원구 원곡동 846번지 3호 라성호텔,37.3271153779,126.8009643668
수원시,대규모점포,광교 엘포트 몰,,16508,경기도 수원시 영통구 광교중앙로 145 (이의동),경기도 수원시 영통구 이의동 1336번지 1호,37.2870392797,127.0577089754
안양시,대규모점포,(주)지에스리테일 GS수퍼 안양메가트리아점,,14037,"경기도 안양시 만안구 태평로52번길 21, 지층 B103, B104호 (안양동)",경기도 안양시 만안구 안양동 1391,37.3955263732,126.9304934351
광명시,대규모점포,에이케이플라자(주) 광명점,,14345,경기도 광명시 양지로 17(일직동),경기도 광명시 일직동 512-3,37.4186779767,126.8828875175
광명시,대규모점포,광명역세권택지개발지구복합단지판매시설D멀티플렉스AK PLAZA,,,,경기도 광명시 일직동 512-3,,
군포시,대규모점포,군포송정 풍산리치안 플랫몰,,15885,경기도 군포시 송부로96번길 12 (도마교동),경기도 군포시 도마교동 478,37.3157306621,126.9237038972
수원시,대규모점포,롯데쇼핑(주) 롯데마트 광교점,,16507,"경기도 수원시 영통구 센트럴타운로 85(이의동, 광교C1 호반베르디움, Summit Place광교)","경기도 수원시 영통구 이의동 1332 광교C1 호반베르디움, Summit Place광교",37.2915640479,127.0504732206
시흥시,대규모점포,홈플러스 익스프레스 시흥배곧점,,15010,"경기도 시흥시 서울대학로278번길 19-13(배곧동, 시흥배곧 C1 호반 써밋플레이스)",경기도 시흥시 배곧동 191 시흥배곧 C1 호반 써밋플레이스,37.3709989287,126.7270163836
수원시,대규모점포,GS THE FRESH 수원팔달점,,16460,경기도 수원시 팔달구 갓매산로 2(매산로3가),경기도 수원시 팔달구 매산로3가 108-78,37.2659496976,127.0082079238
화성시,대규모점포,이지바이 봉담,,,,경기도 화성시 봉담읍 상리 691,37.2243492250,126.9451810404
시흥시,대규모점포,아쿠아펫랜드,,15119,"경기도 시흥시 거북섬북로 54, 아쿠아펫랜드 (정왕동)",경기도 시흥시 정왕동 2684 아쿠아펫랜드,37.3292931228,126.6789187057
의정부시,대규모점포,애비뉴모나코,,11813,"경기도 의정부시 오목로 196, 민락2지구 제일풍경채 센텀-애비뉴모나코 (민락동)",경기도 의정부시 민락동 803 민락2지구 제일풍경채 센텀-애비뉴모나코,37.7437873999,127.0989539220
하남시,대규모점포,이마트 하남점,,12927,"경기도 하남시 덕풍서로 70, 하남풍산지구 이마트 (덕풍동)",경기도 하남시 덕풍동 736번지 하남풍산지구 이마트,37.5527737515,127.2053480453
하남시,대규모점포,스타필드 시티 위례점,,13012,"경기도 하남시 위례대로 200, 스타필드시티 위례점 (학암동)",경기도 하남시 학암동 660번지 스타필드시티 위례점,37.4801127045,127.1484593147
용인시,대규모점포,현대그린프라자,,16837,"경기도 용인시 수지구 풍덕천로 149, 현대그린프라자 (풍덕천동)",경기도 용인시 수지구 풍덕천동 715-2 현대그린프라자,37.3246253049,127.0975804177
화성시,대규모점포,트레이더스 홀세일 클럽 동탄점,,18481,경기도 화성시 동탄대로 451(오산동),경기도 화성시 오산동 1022,37.1935878821,127.0972065138
과천시,대규모점포,GS THE FRESH 과천자이점,,13833,"경기도 과천시 별양로 142, 131~144호 (별양동)",경기도 과천시 별양동 52,37.4303229148,126.9989965421
군포시,대규모점포,GS THE FRESH 산본프라자점,,15818,"경기도 군포시 산본로 394, 대림프라자 1층 111호 (산본동)",경기도 군포시 산본동 1099-2 대림프라자 111호,37.3651283898,126.9297294748
평택시,대규모점포,브리티시 고덕,,,,경기도 평택시 고덕동 2618-3,37.0439305754,127.0424495981
고양시,대규모점포,(주)이마트에브리데이 신원당점,,10468,"경기도 고양시 덕양구 고양대로1384번길 6, 지하층 1~3호 (성사동)",경기도 고양시 덕양구 성사동 726,37.6539970107,126.8371518336
수원시,대규모점포,GS THE FRESH 수원한일타운점,,16295,"경기도 수원시 장안구 경수대로976번길 22 (조원동, 수원 한일타운)",경기도 수원시 장안구 조원동 881 수원 한일타운,37.3058197450,127.0085803035
수원시,대규모점포,GS THE FRESH 수원센트럴점,,16475,"경기도 수원시 팔달구 세지로 211 (인계동, 인계 파밀리에)",경기도 수원시 팔달구 인계동 865-10 인계 파밀리에,37.2707432528,127.0231777982
수원시,대규모점포,한화갤러리아(주) 광교점,,16514,"경기도 수원시 영통구 광교중앙로 124, 갤러리아 광교 (하동)",경기도 수원시 영통구 하동 1017-2 갤러리아 광교,37.2853339989,127.0572677088
수원시,대규모점포,중흥S클래스,,16517,"경기도 수원시 영통구 광교호수공원로 277 (원천동, 광교중흥에스클래스)",경기도 수원시 영통구 원천동 589번지 광교중흥에스클래스,37.2827839999,127.0575195438
남양주시,대규모점포,현대프리미엄아울렛 SPACE1,,12248,"경기도 남양주시 다산순환로 50, 다산진건 자족시설용지 1BL 판매시설 (다산동)",경기도 남양주시 다산동 6141번지 다산진건 자족시설용지 1BL 판매시설,37.6161029057,127.1524431285
연천군,대규모점포,전곡재래시장,,11033,"경기도 연천군 전곡읍 전곡로172번길 4-19, 경기도상인연합회연천군전곡지부",경기도 연천군 전곡읍 전곡리 479-31 경기도상인연합회연천군전곡지부,38.0270658075,127.0681776531
남양주시,대규모점포,다산역 데시앙 상업시설,,,,경기도 남양주시 다산동 6056,37.6253677199,127.1532806279
수원시,대규모점포,롯데쇼핑(주) 롯데슈퍼 정자점,,16334,경기도 수원시 장안구 정자천로 187 (정자동),경기도 수원시 장안구 정자동 874-2번지,37.2965613775,126.9954621899
수원시,대규모점포,홈플러스 익스프레스 수원이의점,,16512,경기도 수원시 영통구 광교중앙로266번길 20 (하동),경기도 수원시 영통구 하동 983-4,37.2928305469,127.0686527549
부천시,대규모점포,GS THE FRESH 부천범박점,,14783,"경기도 부천시 소사구 양지로 88, 보광빌딩 1층 (범박동)",경기도 부천시 소사구 범박동 210-1 보광빌딩,37.4730932241,126.8126850143
수원시,대규모점포,스타필드 수원,,16318,경기도 수원시 장안구 수성로 175,경기도 수원시 장안구 정자동 111-10 외 3필지,37.2874406644,126.9915632992
성남시,대규모점포,GS THE FRESH 분당이매역점,,13567,"경기도 성남시 분당구 이매로 45, 이수프라자 (이매동)",경기도 성남시 분당구 이매동 115-2 이수프라자,37.3949809993,127.1258892261
수원시,대규모점포,노브랜드 스타필드수원점,,16318,경기도 수원시 장안구 수성로 175,"경기도 수원시 장안구 정자동 111-10 외 3필지, 지하2층",37.2874406644,126.9915632992
